db_id,imdb_id,name,next_golden_win,next_golden_nominate,pre_golden_win_num,pre_golden_nominate_num,pre_golden_total,pre_oscars_win_num,pre_oscars_nominate_num,pre_oscars_total,pre_actor_win_num,pre_actor_nominate_num,pre_actor_total,pre_bafta_win_num,pre_bafta_nominate_num,pre_bafta_total,pre_independent_win_num,pre_independent_nominate_num,pre_independent_total,pre_critic_win_num,pre_critic_nominate_num,pre_critic_total,pre_mtv_win_num,pre_mtv_nominate_num,pre_mtv_total,pre_wga_win_num,pre_wga_nominate_num,pre_wga_total,pre_dga_win_num,pre_dga_nominate_num,pre_dga_total,pre_win_total,pre_nominate_total,pre_total,first_movie_year,first_award_year,break_years,movie_imdb_id,experience,max_budget,max_gross,max_meta_score,max_imdb_rating
453,1265067,"50 Cent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,999,NULL,7,10000000,NULL,NULL,3.7
7773,9921,"Acker, Ben",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,999,NULL,6,500000,NULL,NULL,6.4
14218,255,"Affleck, Ben",0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,3,4,7,1981,1998,17,NULL,29,37000000,92173235,74.0,7.6
14221,729,"Affleck, Casey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,999,NULL,22,NULL,408719,48.0,6.2
15604,13138,"Agnew, Jim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,999,NULL,12,14000000,NULL,NULL,4.4
26370,16895,"Alborough, Graham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,999,NULL,0,12000000,NULL,NULL,6.1
27194,1565807,"Alcondez, Alejandro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,999,NULL,0,5000000,NULL,NULL,6.3
28817,18080,"Aleong, Aki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957,0,999,NULL,53,2800000,NULL,NULL,6.7
32484,19503,"Ali, Tariq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,999,NULL,6,NULL,166611,45.0,7.0
35711,20901,"Allen, Peter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,999,NULL,18,20000000,57744720,45.0,6.2
36276,95,"Allen, Woody",0,0,0,0,0,2,14,16,0,0,0,6,10,16,1,2,3,0,0,0,0,0,0,3,10,13,0,0,0,12,36,48,1965,1978,13,NULL,45,22000000,3247816,51.0,6.3
36603,2286368,"Allie, Albert J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,999,NULL,0,1500000,NULL,NULL,3.7
39902,22805,"Althoff, Ron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,0,999,NULL,23,500000,NULL,NULL,7.2
