db_id,imdb_id,name,year,gross,budget,length,theater,critic_score,audience_score,meta_score,imdb_rating,sequel,total_cast_award_win,total_cast_award_nominate,genre_id,mpaa,genre_document,genre_drama,genre_comedy,genre_mystery,genre_news,genre_sports,genre_scifi,genre_romance,genre_family,genre_biography,genre_music,genre_adventure,genre_crime,genre_war,genre_musical,genre_fantasy,genre_thriller,genre_horror,genre_animation,genre_action,genre_history,genre_western,genre_adult,genre_filmnoir
2579709,243415.0,Mercy Streets,2000,171988,600000.0,106.0,173.0,0.41,0.72,28.0,5.6,0,1,6,03_17_24,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2589037,212346.0,Miss Congeniality,2000,106807667,45000000.0,109.0,2668.0,0.51,0.64,43.0,6.1,0,9,43,04_17_24,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2590006,183523.0,Mission to Mars,2000,60874615,90000000.0,114.0,3101.0,0.41,0.52,34.0,5.5,0,5,17,03_08_16_21,PG,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2607858,156812.0,My Dog Skip,2000,34099640,5000000.0,95.0,2331.0,0.67,0.62,61.0,7.0,0,0,2,03_07_10,PG,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624267,195945.0,Next Friday,2000,57176582,9500000.0,98.0,1420.0,0.4,0.64,41.0,6.0,1,0,1,04,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637892,171580.0,Nurse Betty,2000,25167270,24000000.0,110.0,1491.0,0.72,0.54,69.0,6.3,0,2,12,03_04_09_17_21,R,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2639523,190590.0,"O Brother, Where Art Thou?",2000,45506619,26000000.0,106.0,847.0,0.71,0.74,69.0,7.8,0,21,68,04_14_16_17,PG-13,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2674892,223897.0,Pay It Forward,2000,33508922,40000000.0,123.0,2130.0,0.5,0.7,40.0,7.1,0,9,23,03,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686303,134847.0,Pitch Black,2000,39240659,23000000.0,112.0,1930.0,0.56,0.7,49.0,7.1,1,0,2,08_22_24,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2692166,183659.0,Pollock,2000,8596914,6000000.0,122.0,280.0,0.7,0.7,77.0,7.0,0,6,24,03_13,R,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700477,188160.0,Price of Glory,2000,3434515,10000000.0,118.0,807.0,0.48,0.76,32.0,6.4,0,2,11,03_07,PG-13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701402,170452.0,Prince of Central Park,2000,5810,7000000.0,109.0,4.0,0.44,0.58,22.0,5.3,0,3,14,03_16_24,PG-13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2705085,228750.0,Proof of Life,2000,32598931,65000000.0,135.0,2705.0,0.53,0.58,45.0,6.2,0,1,9,03_21_24,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2713745,180073.0,Quills,2000,7060876,13500000.0,124.0,223.0,0.66,0.72,70.0,7.4,0,14,42,03_13,R,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720668,217756.0,Ready to Rumble,2000,12372410,24000000.0,107.0,2585.0,0.39,0.54,23.0,5.3,0,6,10,04_07,PG-13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723206,199753.0,Red Planet,2000,17480890,70000000.0,106.0,2703.0,0.38,0.52,34.0,5.6,0,1,8,08_21_24,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2725295,184858.0,Reindeer Games,2000,23360779,34000000.0,104.0,2204.0,0.42,0.5,37.0,5.7,0,6,21,03_17_21_24,R,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2726173,210945.0,Remember the Titans,2000,115648585,30000000.0,113.0,2803.0,0.63,0.78,48.0,7.7,0,3,10,03_07_13,PG,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727787,180093.0,Requiem for a Dream,2000,3609278,4500000.0,102.0,93.0,0.74,0.82,68.0,8.4,0,6,16,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
