db_id,imdb_id,name,year,gross,budget,length,theater,critic_score,audience_score,meta_score,imdb_rating,sequel,total_cast_award_win,total_cast_award_nominate,genre_id,mpaa,genre_document,genre_drama,genre_comedy,genre_mystery,genre_news,genre_sports,genre_scifi,genre_romance,genre_family,genre_biography,genre_music,genre_adventure,genre_crime,genre_war,genre_musical,genre_fantasy,genre_thriller,genre_horror,genre_animation,genre_action,genre_history,genre_western,genre_adult,genre_filmnoir
2782817,375063.0,Sideways,2004,71502303,12000000.0,126.0,1786.0,0.85,0.68,94.0,7.6,0,11,19,03_04_09,R,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784715,376890.0,Silver City,2004,1017376,5000000.0,128.0,162.0,0.55,0.56,47.0,6.1,0,8,44,03_04_05_21,R,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2789845,346156.0,Sky Captain and the World of Tomorrow,2004,37760080,40000000.0,106.0,,,,64.0,6.1,0,10,18,05_08_16_21_24,PG,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2791095,368975.0,Sleepover,2004,9436390,10000000.0,89.0,2207.0,0.37,0.66,33.0,5.2,0,0,0,04,PG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800715,396223.0,Sons of Provo,2004,120488,200000.0,93.0,8.0,,,,6.1,0,0,0,04_14,PG,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2801986,367085.0,Soul Plane,2004,13922211,16000000.0,86.0,1566.0,0.36,0.56,33.0,4.2,0,0,0,04,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803942,371246.0,Spanglish,2004,42044321,80000000.0,131.0,2587.0,0.59,0.6,48.0,6.5,0,11,35,03_04_09,PG-13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804377,360009.0,Spartan,2004,4434432,19250000.0,106.0,832.0,0.65,0.66,60.0,6.6,0,3,33,03_05_17_21_24,R,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2805254,435745.0,Speilburgh,2004,11500,,93.0,,,,,6.9,0,0,0,04,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805811,316654.0,Spider-Man 2,2004,373585825,200000000.0,127.0,4166.0,0.83,0.7,83.0,7.4,1,9,36,16_24,PG-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2809654,368658.0,Stage Beauty,2004,776691,,106.0,78.0,0.65,0.74,64.0,7.2,0,2,6,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811906,335438.0,Starsky & Hutch,2004,88200225,60000000.0,101.0,,,,55.0,6.1,0,0,4,04_17,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2812368,339727.0,Stateside,2004,174318,16000000.0,97.0,156.0,0.43,0.68,35.0,5.9,0,2,15,03_09_14,R,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2813387,360025.0,Stella Street,2004,2574,,80.0,10.0,0.39,0.56,41.0,5.8,0,0,0,04,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814786,403893.0,Still We Believe: The Boston Red Sox Movie,2004,395362,,,,,0.76,,7.1,0,0,0,01_07,PG,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816803,367097.0,Straight-Jacket,2004,45463,,96.0,4.0,0.54,0.66,50.0,6.6,0,0,0,04,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825322,390521.0,Super Size Me,2004,11529368,65000.0,100.0,230.0,0.77,0.66,73.0,7.3,0,0,1,01_03_04,PG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825532,270846.0,Superbabies: Baby Geniuses 2,2004,9109322,,88.0,,,,9.0,1.9,1,12,35,04_08_10,PG,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826058,396240.0,Superstar in a Housedress,2004,28032,,95.0,1.0,0.68,0.74,71.0,7.6,0,0,6,01_13,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827166,252028.0,Surviving Christmas,2004,11198345,,91.0,2755.0,0.3,0.52,19.0,5.2,0,6,15,04_09,PG-13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827591,324127.0,Suspect Zero,2004,8712564,27000000.0,99.0,1501.0,0.44,0.6,37.0,5.9,0,10,23,17_21,R,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2830206,326664.0,Swimming Upstream,2004,47171,,114.0,17.0,0.57,0.74,58.0,7.2,0,12,28,03_07_13,PG-13,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834957,391483.0,Take Out,2004,66892,3000.0,87.0,5.0,0.74,0.68,,6.9,0,0,0,03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835337,364045.0,Taking Lives,2004,32682342,45000000.0,103.0,2705.0,0.46,0.64,38.0,6.2,0,9,23,05_21,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2839398,316732.0,Taxi,2004,36609966,25000000.0,97.0,3001.0,0.34,0.56,27.0,4.3,1,5,19,04_17_21_24,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2840156,350194.0,Teacher's Pet,2004,6491350,10000000.0,74.0,2027.0,,,74.0,5.8,1,4,29,04_10_19_20_23,PG,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2840249,372588.0,Team America: World Police,2004,32774834,30000000.0,98.0,,0.69,0.68,64.0,7.2,0,0,0,04_14_16_23_24,R,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2845795,378867.0,Testosterone,2004,29452,,105.0,4.0,,,34.0,5.6,0,0,4,03_04,R,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848240,246404.0,The 24th Day,2004,14107,1000000.0,92.0,,,,29.0,6.6,0,0,0,21,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2850588,318974.0,The Alamo,2004,22406362,95000000.0,137.0,,,,47.0,6.0,0,10,20,03_18_25_26,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2852982,364961.0,The Assassination of Richard Nixon,2004,697759,,95.0,,,,63.0,7.0,0,2,13,03_13,R,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853477,338751.0,The Aviator,2004,102593534,110000000.0,170.0,,,,77.0,7.5,0,22,122,03_13,PG-13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855555,439130.0,The Beauty Academy of Kabul,2004,225348,,74.0,,,,68.0,6.8,0,0,0,01,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856591,377038.0,The Best Two Years,2004,1163450,,112.0,,0.66,0.84,,7.4,0,0,0,03_04,PG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856898,315824.0,The Big Bounce,2004,6471394,50000000.0,88.0,,,0.58,42.0,4.9,0,5,17,04_17,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2859851,372183.0,The Bourne Supremacy,2004,176241941,75000000.0,108.0,,,,73.0,7.8,1,8,31,17_21_24,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2861414,330099.0,The Brown Bunny,2004,365734,10000000.0,93.0,,0.51,0.58,51.0,5.0,0,1,5,03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862197,289879.0,The Butterfly Effect,2004,57650876,13000000.0,113.0,,,,30.0,7.7,0,0,3,08_21,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2865151,296572.0,The Chronicles of Riddick,2004,57761012,105000000.0,119.0,,,,38.0,6.7,1,9,29,08_16_21_24,PG-13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2865639,331952.0,The Clearing,2004,5763875,,95.0,,,,60.0,5.9,0,7,26,03_05_21,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2867568,380277.0,The Cookout,2004,11540112,,97.0,,,,15.0,3.5,0,1,22,04,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870635,319262.0,The Day After Tomorrow,2004,186739919,125000000.0,124.0,,,,47.0,6.4,0,4,17,08_16_21_24,PG-13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2874026,348593.0,The Door in the Floor,2004,3835551,,111.0,,,,67.0,6.8,0,5,25,03_04_05_09,R,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875026,329030.0,The Dust Factory,2004,8000,,99.0,,,,48.0,6.2,0,0,1,03_10_20,PG,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2879837,364343.0,The Final Cut,2004,548039,,95.0,,,,43.0,6.2,0,5,15,08_21_24,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2881680,356618.0,The Forgotten,2004,66641205,42000000.0,91.0,,,,43.0,5.8,0,12,45,03_05_08_21,PG-13,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2882784,427276.0,The Future of Food,2004,81280,750000.0,88.0,,0.7,0.82,65.0,7.9,0,0,0,01,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884602,265208.0,The Girl Next Door,2004,14589444,,108.0,,,,47.0,6.8,0,0,1,03_04_09,R,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887963,391198.0,The Grudge,2004,110175871,10000000.0,92.0,,,,49.0,5.9,0,1,2,05_21_22,PG-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2889502,368774.0,The Heart Is Deceitful Above All Things,2004,29058,,97.0,,,,27.0,6.6,0,6,22,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890438,376649.0,The Hillside Strangler,2004,3565,,97.0,,,,19.0,5.3,0,0,1,17_21_22,R,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2891071,377071.0,The Home Teachers,2004,196123,,82.0,,,,,4.4,0,0,0,04,PG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892555,391225.0,The Hunting of the President,2004,376552,,90.0,,0.63,0.64,53.0,7.1,0,1,7,01,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893352,317705.0,The Incredibles,2004,261441092,92000000.0,115.0,,,,90.0,8.0,0,15,56,10_16_23_24,PG,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2894812,448222.0,The J-K Conspiracy,2004,297325,44000.0,72.0,,,,,7.7,0,0,0,04,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897630,335245.0,The Ladykillers,2004,39799191,35000000.0,104.0,,,,56.0,6.2,0,26,93,04_17_21,R,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2899332,357054.0,The Last Shot,2004,463730,,93.0,,,,47.0,5.7,0,3,32,04,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901078,362270.0,The Life Aquatic with Steve Zissou,2004,24006726,50000000.0,119.0,,,,62.0,7.3,0,10,54,03_04_16,R,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2907421,368008.0,The Manchurian Candidate,2004,65948711,80000000.0,129.0,,,,76.0,6.6,0,21,90,03_05_08_21,R,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2908976,379889.0,The Merchant of Venice,2004,3752725,30000000.0,138.0,,,,63.0,7.1,0,7,41,03_09,R,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914497,332280.0,The Notebook,2004,32991,29000000.0,123.0,,0.57,0.72,53.0,8.0,0,7,43,03_09,PG-13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917757,335345.0,The Passion of the Christ,2004,370782930,30000000.0,127.0,,,,47.0,7.1,0,6,20,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918656,314498.0,The Perfect Score,2004,10387706,40000000.0,93.0,,,,35.0,5.6,0,2,4,04_17,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2919015,293508.0,The Phantom of the Opera,2004,51225796,70000000.0,143.0,,,,40.0,7.4,0,3,14,03_09_19_21,PG-13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2920402,338348.0,The Polar Express,2004,451442,165000000.0,100.0,,,,61.0,6.6,0,54,150,10_16_20_23,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2921656,,The Prince & Me,2004,28165882,,111.0,,,,,,0,5,19,04_09,PG,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921802,368933.0,The Princess Diaries 2: Royal Engagement,2004,95149435,40000000.0,113.0,,,,43.0,5.6,1,4,18,03_04_09_10_21,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2922809,330793.0,The Punisher,2004,33682273,33000000.0,124.0,,,,33.0,6.5,0,1,17,03_17_21_24,R,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2930037,379487.0,The Seat Filler,2004,10238923,8000000.0,,,,,,5.7,0,0,1,04_09,PG-13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935340,345950.0,The SpongeBob SquarePants Movie,2004,85416609,30000000.0,87.0,,,,66.0,6.9,1,0,6,04_10_16_23,PG,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2936034,327162.0,The Stepford Wives,2004,59475623,90000000.0,93.0,,,,42.0,5.2,0,16,52,04_08_21,PG-13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2939582,362227.0,The Terminal,2004,77032279,60000000.0,128.0,,,,55.0,7.3,0,24,64,03_04,PG-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945634,368447.0,The Village,2004,114188187,60000000.0,108.0,,,0.74,44.0,6.5,0,7,45,03_05_21,PG-13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2948673,327247.0,The Whole Ten Yards,2004,16323969,40000000.0,98.0,,,,24.0,5.4,1,1,6,04_17_21,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2950331,361127.0,The Woodsman,2004,40601,,87.0,,,,72.0,7.3,0,0,5,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950400,410454.0,The Work and the Glory,2004,3347439,7500000.0,110.0,,,,,6.8,0,1,2,03_09,PG,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951575,379593.0,The Yes Men,2004,198975,,80.0,,,,68.0,6.9,0,0,0,01_04,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955468,308488.0,This So-Called Disaster: Sam Shepard Directs the Late Henry Moss,2004,45195,,89.0,,,,76.0,6.2,0,2,25,01,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958567,286218.0,Thérèse: The Story of Saint Thérèse of Lisieux,2004,59069,,96.0,,,,27.0,6.4,0,0,0,03_13,PG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969165,329691.0,Torque,2004,21176322,40000000.0,84.0,2463.0,,,41.0,3.9,0,0,0,21_24,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2970235,379557.0,Touching the Void,2004,4581222,,106.0,137.0,0.81,0.82,82.0,8.1,0,0,0,01_03_07_16,R,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2975561,,Trespassing,2004,8396,,88.0,,,,,,0,0,5,21_22,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2978091,332452.0,Troy,2004,133378256,175000000.0,163.0,3411.0,0.6,0.7,56.0,7.2,0,8,25,16,R,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2982627,315110.0,Twentynine Palms,2004,54523,,119.0,3.0,0.49,0.54,43.0,5.2,0,0,0,03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983060,436857.0,Twist of Faith,2004,2474,,87.0,2.0,0.82,0.7,70.0,7.4,0,0,0,01,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983093,315297.0,Twisted,2004,25195050,50000000.0,97.0,2704.0,0.29,0.56,26.0,5.2,0,6,26,03_05_17_21,R,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2984729,410818.0,Tying the Knot,2004,37464,,81.0,8.0,,,65.0,7.5,0,3,11,01_09_25,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2990006,,Un long dimanche de fiançailles,2004,6167817,47000000.0,133.0,,,,,,0,10,20,03_05_09_18,R,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2992887,420286.0,Uncovered: The War on Iraq,2004,31481,,83.0,,,,,7.4,0,0,1,01_18_25,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2994087,360130.0,Undertow,2004,24947,,108.0,30.0,0.59,0.68,63.0,6.7,0,1,2,03_21,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2999325,420356.0,Up for Grabs,2004,1881,,90.0,4.0,0.76,0.74,69.0,7.5,0,2,9,01_04,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003749,338526.0,Van Helsing,2004,120177084,160000000.0,131.0,3580.0,0.42,0.64,35.0,5.9,1,0,4,05_16_20_21_24,PG-13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3004168,241025.0,Vanity Fair,2004,16136476,23000000.0,141.0,1054.0,0.58,0.6,53.0,6.2,0,7,19,03,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014122,,Voces inocentes,2004,837000,,120.0,,,,,,0,0,0,03_18,R,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3014482,430745.0,Voices of Iraq,2004,57102,,80.0,12.0,,,66.0,6.3,0,0,0,01_18,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3019282,351977.0,Walking Tall,2004,45860039,56000000.0,86.0,2836.0,0.44,0.64,44.0,6.2,0,0,0,17_24,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3023656,361309.0,We Don't Live Here Anymore,2004,2037545,3000000.0,101.0,190.0,0.64,0.64,66.0,6.4,0,1,8,03_09,R,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025701,361925.0,Welcome to Mooseport,2004,14469428,26000000.0,110.0,2868.0,0.42,0.5,33.0,5.2,0,6,25,04_09,PG-13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028723,399877.0,What the #$*! Do We (K)now!?,2004,10941801,,109.0,,0.46,0.68,38.0,5.3,0,2,5,01_03_04_05_08_20,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3031151,396271.0,When Will I Be Loved,2004,159429,,81.0,20.0,0.46,0.52,39.0,4.5,0,1,13,03_21,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3032705,381707.0,White Chicks,2004,69148997,,109.0,2800.0,0.37,0.6,41.0,5.3,0,0,0,04_17,PG-13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3035376,324554.0,Wicker Park,2004,12831121,30000000.0,114.0,2598.0,0.44,0.7,40.0,7.0,0,0,2,03_05_09_21,PG-13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3037632,360201.0,Wimbledon,2004,17001133,31000000.0,98.0,2039.0,0.59,0.6,59.0,6.3,0,1,6,04_07_09,PG-13,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037660,335559.0,Win a Date with Tad Hamilton!,2004,17071962,24000000.0,95.0,2808.0,0.56,0.58,52.0,5.6,0,2,11,04_09,PG-13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038738,365938.0,Winter Solstice,2004,319228,,90.0,39.0,0.64,0.6,59.0,6.3,0,2,7,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039590,408338.0,With All Deliberate Speed,2004,4920,,110.0,5.0,0.62,0.62,60.0,7.6,0,0,0,01_25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3040029,364751.0,Without a Paddle,2004,58156435,19000000.0,95.0,2756.0,0.39,0.66,29.0,5.9,0,2,10,04_05_16,PG-13,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3040440,402577.0,WMD: Weapons of Mass Deception,2004,27301,,98.0,,,,60.0,7.6,0,1,6,01_06,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041163,399901.0,Woman Thou Art Loosed,2004,6879730,,94.0,521.0,0.54,0.8,55.0,6.8,0,1,1,03,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041890,,Wonderful Days,2004,29425,9750000.0,86.0,,,,,,0,0,0,08_20_23_24,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3042365,390632.0,Word Wars,2004,60802,,80.0,5.0,0.71,0.7,61.0,6.9,0,0,0,01_04,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049534,381717.0,Yes,2004,396035,,100.0,26.0,0.58,0.7,55.0,6.5,0,2,14,03_09,R,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051753,365957.0,You Got Served,2004,40066497,8000000.0,95.0,1943.0,0.4,0.66,37.0,3.3,0,0,0,03_14,PG-13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3053949,,Yu-Gi-Oh! The Movie,2004,19762690,,89.0,,,,,,1,0,0,10_16_20_21_23_24,PG,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
2028049,448978.0,39 Pounds of Love,2005,28125,,70.0,8.0,0.59,0.56,56.0,6.7,0,0,0,01_09_13,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039246,399146.0,A History of Violence,2005,31493782,32000000.0,96.0,,0.79,0.68,81.0,7.5,0,5,25,03_17_21,R,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2041276,391304.0,A Lot Like Love,2005,21835784,30000000.0,107.0,,,,48.0,6.6,0,0,1,03_04_09,PG-13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047692,318081.0,A Sound of Thunder,2005,1891821,52000000.0,110.0,,0.28,0.48,24.0,4.1,0,6,20,08_16_21_22_24,PG-13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
2050584,192766.0,A Wake in Providence,2005,402805,,94.0,,0.56,0.58,46.0,6.3,0,0,1,04,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056780,372122.0,Adam & Steve,2005,309384,,99.0,,,,48.0,6.0,0,2,9,03_04_09_14,R,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2059943,436039.0,After Innocence,2005,109210,,95.0,4.0,0.73,0.72,74.0,7.9,0,0,0,01,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060071,302297.0,After School Special,2005,26300,,90.0,,,,0.0,4.9,0,0,0,04,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067756,417415.0,Aliens of the Deep,2005,8968045,,47.0,27.0,0.7,0.64,71.0,6.5,0,8,12,01_10,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071478,369226.0,Alone in the Dark,2005,5132655,20000000.0,96.0,2124.0,0.17,0.4,9.0,2.3,0,1,4,22_24,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2077704,429573.0,An American Haunting,2005,16298046,14000000.0,83.0,,0.35,0.58,38.0,5.0,0,8,26,05_21_22,PG-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2079258,350261.0,An Unfinished Life,2005,8535575,30000000.0,108.0,,,,49.0,7.1,0,5,22,03,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
