db_id,imdb_id,name,next_golden_win,next_golden_nominate,pre_golden_win_num,pre_golden_nominate_num,pre_golden_total,pre_oscars_win_num,pre_oscars_nominate_num,pre_oscars_total,pre_actor_win_num,pre_actor_nominate_num,pre_actor_total,pre_bafta_win_num,pre_bafta_nominate_num,pre_bafta_total,pre_independent_win_num,pre_independent_nominate_num,pre_independent_total,pre_critic_win_num,pre_critic_nominate_num,pre_critic_total,pre_mtv_win_num,pre_mtv_nominate_num,pre_mtv_total,pre_wga_win_num,pre_wga_nominate_num,pre_wga_total,pre_dga_win_num,pre_dga_nominate_num,pre_dga_total,pre_win_total,pre_nominate_total,pre_total,first_movie_year,first_award_year,break_years,movie_imdb_id,experience,max_budget,max_gross,max_meta_score,max_imdb_rating
2055414,8892,"Aboulafia, Romi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,999,NULL,4,20000000,31177548,65.0,6.9
2057683,10736,"Adams, Amy",0,1,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,7,8,1999,2006,7,964517,11,25000000,93617009,79.0,7.9
2061609,4694,"Aguilera, Christina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,999,NULL,6,55000000,60923325,65.0,6.4
2064043,15196,"Akerman, Malin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,999,NULL,10,4500000,215576,50.0,6.9
2065723,4695,"Alba, Jessica",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1994,2001,7,NULL,16,100000000,148383780,60.0,6.7
2077611,25483,"Amurri Martino, Eva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,999,NULL,18,5500000,NULL,NULL,3.9
2079776,NULL,"Anderson, Laurie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0,999,NULL,36,160000,46380,63.0,7.1
2081733,2624292,"Andrews, Erica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,999,NULL,4,300000,NULL,NULL,5.5
2081795,267,"Andrews, Julie",0,0,3,10,13,1,3,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,19,1960,1965,5,NULL,50,165000000,251513985,72.0,7.7
2083932,98,"Aniston, Jennifer",0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1988,2002,14,NULL,22,40000000,67061228,52.0,7.6
2084472,951148,"Annable, Odette",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0,999,NULL,20,20000000,25677801,28.0,5.8
2087463,775,"Applegate, Christina",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1981,1999,18,NULL,29,85000000,43575716,51.0,6.4
2090485,34728,"Arias, Silvana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,999,NULL,0,1000000,NULL,NULL,6.9
2091595,1188501,"Armstrong, Brittany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,999,NULL,9,300000,NULL,NULL,5.3
2093870,2605345,"Arterton, Gemma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,999,NULL,2,200000000,163214888,50.0,6.6
2095022,1051221,"Aselton, Katie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,999,NULL,5,7000000,7455447,74.0,6.3
